URL,Keyword,Page Numbers,Count,Keyword Found
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01174.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01175.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01176.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01177.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01178.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01179.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01180.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01181.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01182.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01183.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01184.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01185.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01186.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01187.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01188.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01189.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01190.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01191.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01192.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01193.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01194.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01195.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01196.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01197.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01198.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01199.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_012.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01200.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01201.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01202.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01203.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01204.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01205.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01206.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01207.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01208.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01209.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01210.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01211.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01212.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01213.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01214.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01215.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01216.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01217.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01218.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01219.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01220.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01221.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01222.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01223.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01224.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01225.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01226.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01227.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01228.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01229.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01230.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01231.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01232.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01233.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01234.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01235.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01236.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01237.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01238.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01239.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01240.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01241.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01242.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01243.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01244.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01245.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01246.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_01247.pdf,AGRICULTURE,[1],6,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_013.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_014.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_015.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_016.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_017.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_018.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_019.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_02.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_020.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_021.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_022.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_023.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_024.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_025.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_026.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_027.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_028.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_029.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_03.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_030.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_031.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_032.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_033.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_034.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_035.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_036.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_037.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_038.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_039.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_04.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_040.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_041.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_042.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_043.pdf,AGRICULTURE,[],0,False
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_044.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_045.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_046.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_047.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_048.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_049.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_05.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_050.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_051.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_052.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_053.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_054.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_055.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_056.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_057.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_058.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_059.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_06.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_060.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_061.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_062.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_063.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_064.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_065.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_066.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_067.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_068.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_069.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_07.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_070.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_071.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_072.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/Best_073.pdf,AGRICULTURE,[1],1,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_08.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_09.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_10.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_100.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_101.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_102.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_103.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_104.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_105.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_106.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_107.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_108.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_109.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_11.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_110.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_111.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_112.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_113.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_114.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_115.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_116.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_117.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_118.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_119.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_12.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_120.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_121.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_122.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_123.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_124.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_125.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_126.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_127.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_128.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_129.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_13.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_130.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_131.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_132.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_133.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_134.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_135.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_136.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_137.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_138.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_139.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_14.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_140.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_141.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_142.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_143.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_144.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_145.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_146.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_147.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_148.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_149.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_15.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_150.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_151.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_152.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_153.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_154.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_155.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_156.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_157.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_158.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_159.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_16.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_160.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_161.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_162.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_163.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_164.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_165.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_166.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_168.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_169.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_17.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_170.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_171.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_172.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_173.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_174.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_175.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_176.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_177.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_178.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_179.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_18.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_180.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_181.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_182.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_183.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_184.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_185.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_186.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_187.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_188.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_189.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_19.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_190.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_191.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_192.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_193.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_194.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_195.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_196.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_197.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_198.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_199.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_20.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_200.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_201.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_202.pdf,AGRICULTURE,[1],2,True
http://demo.seqrdoc.com/bestiu/backend/pdf_file/BEST_203.pdf,AGRICULTURE,[1],2,True
